chiranjeev_navin|1
iknowyousmokeweed|1
j1thyaa|1
mikeyd_083|1
nikhilsampath|1
legacy.school_confessions|-1
godrinksomeglucond|-1
meah_haven|0
onjus_1111|0
maitreya.24|0
bukka_13_09|0
_notjoshua_|-1
naina_naren|0
moksh.sakshi.gopal|0
j_viper_14|0
arisht.srisrimal|0
not_ani30|0
aanya_tongia|0
irika_tongia|0
priayuh|0
aanyaniharika|-1
spjs_10|0
fwsiddhy|1
shreyas_kartik|0
gavrasquinha|0
joannecherian|0
anirudhh.10|0
shreya.rajagopal008|0
_nik.r_|0
_.kavya.arjun._|0
pojiraaa|0
saisha_kanaiya|0
shriyajoshi__|0
cherin.thomas|0
tanya.2113|0
umxr_30|-1
arjunjames6|0
lalith.38|0
enakshi.15|0
_rayaan_khan|0
giannah.mahtaniii|0
siamathew._|0
diya_4971|0
thrxshaa|0
mahi_rajeshirke|0
zxra_dcosta|0
_nish.xd_|0
r1shz|0
spoo.reddy|0
dhruv_18oo|0
xequalseight|0
atif.miir|0
kausar.slt|0
termp_|0
vfxrishan|1
hdhdhshsjwjjwhegehaj|0
vedshetty_01|0
myraamalhotraa|0
navya_rangarajan|0
rhxx4._|0
jaydennn_meyer|0
1shaan14|1
melania.marissa|-1
sourav_srinathh|-1
bheemissoswag.pvt|-1
viraavs_pokemon|-1
zul_2k07|-1
hoi_its_me_danyal|-1
sope999|-1
_aamir08_|-1
lookatalltheselights|-1
war_sharanya05|-1
lllllmohamedllllll|-1
humayd_7|-1
